source_type,source_id,album_code,album_title,album_type,category_name,track_count,duration_text,last_update,play_count_text,cover_url,source_url,summary
book,40294,LR_ALB_00000955,盛夏晚晴天,audiobook,现代言情,155,189464,2024-08-27,12万,https://bookpic.lrts.me/DXBzTeMmmI94wcK6BjBi2w0ajH7fB24w-1-40294_180x254.png,https://www.lrts.me/book/40294,《盛夏晚晴天》是2012年华语言情小说大赛冠军作品，是柳晨枫创作小说，共三册。讲述若非为爱，婚姻又能持续多久，但若是为爱，还不是铩羽而归。所以，这一次选择了没有爱情的婚姻。
book,42941,LR_ALB_00000956,校花的贴身高手|精品双播,audiobook,都市传说,4677,5740407,2024-08-28,5238万,https://bookpic.lrts.me/ac708c0cb753456bbdd56260148c8b12_180x254.png,https://www.lrts.me/book/42941,传奇杀手回归都市，奉旨保护校花！我是校花的贴身高手，你们最好离我远一点，不然大小姐又要吃醋了！
book,44177,LR_ALB_00000957,迷狐之夏：妖精赖上我|哥哥是只狐狸精,audiobook,次元专区,143,148513,2024-08-10,17万,https://bookpic.lrts.me/HIocUYkiHJv3rLHNgqVjTzMxnVaPvIvU-1-44177_180x254.png,https://www.lrts.me/book/44177,一位十七岁的瑶族少女盘兮玉，在一次野营中解封了一只狐狸，这只狐狸幻化成一位美少年，成为她的同学。从此他助她、宠她，使她脱胎换骨、化茧成蝶。\n他们从相识到相知最后终于相爱了，然而摆在他们面前的阻力重重，狐族的禁忌，其他族类的阻挠，少女神秘的身世，容颜的差距，也许会孕育出妖怪的担忧。\n但是，只要心中有爱，一切的困难都不能成为分开他们的理由。
book,33955788,LR_ALB_00000958,终于轮到我恋爱了|总裁误宠替身甜妻|罗正领衔主演,audiobook,现代言情,646,477358,2024-08-17,386万,https://bookpic.lrts.me/dff25d2dd3514b4ca56a95ece1946645_180x254.jpeg,https://www.lrts.me/book/33955788,咄咄逼人的情敌，归来夺位的姐姐，面对被揭露的各种真相，苏颜兮无言以对。\n为了母亲，她不得不代替姐姐嫁给一个陌生人。横亘在两人之间的谎言，让苏颜兮如履薄冰，然而爱情，却在这绝境中，悄然萌发。\n我和你限时婚约，保质期一年，顾少，到期放手吧。
book,49439246,LR_ALB_00000959,总裁的替身前妻|经典都市言情,audiobook,现代言情,571,518572,2025-12-19,1072万,https://bookpic.lrts.me/A9lsBzmSJwWlUaM7fHZjRaAz7Chczcrr-1-49439246_180x254.png,https://www.lrts.me/book/49439246,那一夜，她醉得朦胧，他一夜索取，不知厌倦，她不知身上的男人是谁，她迷失了方向，是熟悉的他，还是陌生的男人？生日表白，她走错房间，竟和撒旦一夜温存。为了寻她，他拍出她的半裸广告，轰动全城。一纸契约，她成为他的女人，当她贪心沦陷于他时，却原来，她不过是他寻来的替身，他的心上人再次回归，她傲然转身离去。
book,97657602,LR_ALB_00000960,彗星II：蓝洞之恋,audiobook,现代言情,70,73671,2024-08-22,11万,https://bookpic.lrts.me/QttB519SRPqMXYAjL305KUOuGb3UlydK-1-97657602_180x254.png,https://www.lrts.me/book/97657602,一个从小被誉为商界魔童，酷炫吊炸天的80后霸总VS一个浑身是戏的00后鬼马女孩儿。差异巨大的二人，却因为一场彗星的来临，而改变了人生轨迹，爱上了彼此，在变幻的时空中，领悟爱之天意。
book,97677384,LR_ALB_00000961,我家校草又冷又撩|《甜了青梅配竹马》影视原著|青春|校园甜宠多人有声剧,audiobook,现代言情,663,402263,2025-02-24,23万,https://bookpic.lrts.me/0660f2f81c334510bfe5f08955712d2b_180x254.png,https://www.lrts.me/book/97677384,她无微不至的伺候着他，忍着他，爱护他，心甘情愿的做了他十年的小女仆，只因，她把他当成了最重要的家人。 而他，欺负她，奴役她，得寸进尺的伤害她，只因……他想让她做自己的小萌妻…… 幸福甜蜜的外衣下，究竟藏着怎样的秘密？ 等到发现初情才是情时，一切是否还能重来？
book,34335,LR_ALB_00000962,血梅花,audiobook,名家名著,46,63478,2024-08-22,14万,https://bookpic.lrts.me/KjwhwEvcXYfw5F1J9etGgI3fUjnibnxz-1-34335_180x254.png,https://www.lrts.me/book/34335,日本入侵东北，打破了猎人柳东风和妹妹柳东雨原本平静的生活，甚至改变了他们的人生走向。而日本“商人”松岛的出现，也让兄妹俩一次次在痛苦、仇恨和无奈中纠结，挣扎于个人情感和国仇家恨的矛盾中。血梅花杀手神出鬼没，令日本军警闻风丧胆。然而杀手究竟是谁，又藏匿于何处？两条线索交织，层层推进，处处悬疑，字字惊心，充满张力而不动声色，抽丝剥茧般展开了一段悲壮而震撼的故事。
book,34487967,LR_ALB_00000963,血证,audiobook,历史幻想,47,65016,2024-07-10,368万,https://bookpic.lrts.me/HW2l5Nho1GS9SP0KfGtWOC6pIJAtPJ14-1-34487967_180x254.png,https://www.lrts.me/book/34487967,守着一份家业，有着两个儿子的杨仁德在太平镇宝合屯过着舒服的日子，大儿子虽贪玩好色，却很孝顺，二儿子因选择报考专业与他产生隔阂，但明事理。乐善好施的他，在宝合屯有着极高的声望。\n“九·一八”事变后，日本人逐渐渗透到东北各个角落，开拓团也在宝合屯扎了根。日本人的贪婪凶残，泯灭人性，终于激发了当地人民的强烈反抗。\n以杨天顺为首的自发组织的抗日战线逐渐拉开，吸引了林小凤的“青山好”，黄汉国的天平镇守军，以及众多的抗日积极分子。\n面对敌人的凶猛的炮火，杨家大院落败了，死伤惨重，绺...
book,61637384,LR_ALB_00000964,走向胜利,audiobook,名家名著,37,33091,2024-07-10,4万,https://bookpic.lrts.me/QVkqvcP0FpNyQHpiMVSxFEDIJClVHWfk-1-61637384_180x254.png,https://www.lrts.me/book/61637384,《走向胜利》是周洁夫的经典长篇小说，描写了东北人民解放军坚决贯彻执行党中央、东北当局制定的战略方针，在极其艰苦的条件下，经过浴血奋战，先后多次打退了国民党军队的大规模进犯，取得了东北解放的伟大胜利，彻底粉碎了国民党企图独霸东北的梦想，使我军从战略防御转入战略反攻，为即将开始的全面大反攻和全国的解放奠定了坚实的基础。
book,72423744,LR_ALB_00000965,解放南京|档案真实绝密|战争实录|大决战|三大战役|南京照相馆,audiobook,红色足迹,56,51239,2024-07-25,4万,https://bookpic.lrts.me/8Q0DBmKEj7sOimxvVBYvf3pTixAYikn7-1-72423744_180x254.png,https://www.lrts.me/book/72423744,中国解放战争档案史再现解放战争的悲壮场面以纪实手法，真实记录中国解放战争进程从战略防御到战略进攻，经过辽沈战役、淮海战役、平津战役这三大战役，还原最振奋人心的历史真相。中国人民解放军浴血奋战的光辉事迹，再现了解放战争的悲壮场面。
book,29021,LR_ALB_00000966,将夜|同名热播网剧原著|玄幻+作品,audiobook,玄幻奇幻,803,948288,2024-08-14,1亿,https://bookpic.lrts.me/kYOwB7Z9XREHGwbroEtHaQPNdSNg7n4E-1-29021_180x254.png,https://www.lrts.me/book/29021,一个波澜壮阔的玄奇世界，一段不屈少年的求生之行，好玩好笑，可歌可泣。 书院后山里永恒回荡着他疑惑的声音：宁可永劫受沉沦，不从诸圣求解脱？主角想获得的是自由的选择与选择的自由，生死相伴的世界，将至无尽的“黑夜”，退一步是死，唯有拿起刀箭，无惧阴谋阳谋，无畏艰难困险，杀伐环身依旧本心不变，背负着人间的信念，闯出一条自己的路！
book,30272,LR_ALB_00000967,炮灰攻略|重生成炮灰女配,audiobook,穿越架空,973,1171890,2025-12-19,8004万,https://bookpic.lrts.me/97xattlhQ9UKIO1X43Dp2yif85OMseEm-1-30272_180x254.png,https://www.lrts.me/book/30272,意外死亡后百合得到了生存的机会，帮助各路不甘的炮灰女配完成心愿，开始在各式各样的奇葩文中完成任务。
book,30310,LR_ALB_00000968,金玉满唐|大唐女法医原著|女法医，验尸谈情两不误,audiobook,穿越架空,263,330093,2024-08-17,9852万,https://bookpic.lrts.me/w4X7kos4ibmuXlkuw3vza45i9utkn39o_180x254.png,https://www.lrts.me/book/30310,网剧《大唐女法医》原著小说！周洁琼出演古代女法医，理智与情感PK！罪案奇案迷案疑案，案案惊心！神秘验尸扭曲爱恋，疑云重重！
book,31803,LR_ALB_00000969,凰权（天盛长歌）,audiobook,古代言情,273,376006,2024-08-10,631万,https://bookpic.lrts.me/e8pfaSuM7amMvpG87eLtdVg9msL7xYtO-1-31803_180x254.png,https://www.lrts.me/book/31803,前朝遗孽之女与当朝野心皇子，一场纠缠，倾国绝恋。
book,32047,LR_ALB_00000970,夜天子|网剧原著|玄幻+,audiobook,历史幻想,783,983097,2024-08-17,1180万,https://bookpic.lrts.me/wguowHqD1zS4iypPAd0nCDRvhYnxI7aT-1-32047_180x254.png,https://www.lrts.me/book/32047,六扇门的一个牢头，被一个神棍忽悠出了一方小天地的故事。醒掌天下权，醉卧美人膝，五千年风华烟雨，是非成败转头空！
book,33437,LR_ALB_00000971,赘婿,audiobook,历史幻想,739,839055,2024-08-17,8798万,https://bookpic.lrts.me/NbyW5u5qLPCinmRyir3cxIOorrenoi8m-1-33437_180x254.png,https://www.lrts.me/book/33437,一个受够了勾心斗角、生死打拼的金融界巨头回到了古代，进入一商贾之家最没地位的赘婿身体后的休闲故事。 家国天下事，本已不欲去碰的他，却又如何能避得过了。
book,33857,LR_ALB_00000972,从前有座灵剑山|同名影视原著|玄幻+,audiobook,武侠仙侠,552,670627,2024-08-13,2235万,https://bookpic.lrts.me/43259f7069bc4a84b53448873d6b44f6_180x254.jpg,https://www.lrts.me/book/33857,讲述了身怀世间罕见的空灵根的男主王陆，拜灵剑派酒鬼女长老王舞为师，开始一段毫无节操独树一帜修仙之路的故事。
book,34503,LR_ALB_00000973,君九龄|彭小苒、金瀚主演影视原著,audiobook,古代言情,440,506973,2024-08-17,4833万,https://bookpic.lrts.me/1uwn13THZQWMo5787iG0xSlhI4Tlzsif-1-34503_180x254.png,https://www.lrts.me/book/34503,公主楚九龄，幼时拜神医为师，四处游历，为父皇寻找治愈顽疾之良药。无奈，良药未得，父皇便驾鹤西归，皇权亦旁落叔父之手。身处微妙局势之中的九龄，被叔父逼迫只得下嫁锦衣卫陆千户。然而父皇之死令她耿耿于怀，暗中调查才知仇人竟是当今天子。皇族的血性与傲骨令她不再畏缩隐忍，为了报仇雪恨，哪怕只身犯险，鱼死网破，也在所不惜…… 然而，复仇之计不幸泄露，生死关头，她阴差阳错借君府小姐的身份得以存活。浴火重生之人，心怀国仇家恨，必将生死置之度外。于是，她步步为营，凭借绝佳的医术，开医馆、治恶疾...
book,34895,LR_ALB_00000974,庶女攻略|锦心似玉》原著,audiobook,古代言情,517,660857,2025-07-10,3488万,https://bookpic.lrts.me/gi3JvW6RY1Igq9vlSPOKGfoYombjLp9P-1-34895_180x254.png,https://www.lrts.me/book/34895,该剧改编自吱庶小说《庶女攻略》，故事背景设定在明朝中期，讲述了永平侯大将军徐令宜和庶女十一娘的爱情故事。 庶女“十一娘”：古代宅门里的“杜拉拉”；大户侯门中的“甄嬛”；中国版的励志“大长今”！看她如何为人处世，玩转“职场”“育儿”“生活”技巧。
book,36003,LR_ALB_00000975,慕南枝|《嘉南传》影视原著,audiobook,古代言情,517,666058,2024-08-10,1161万,https://bookpic.lrts.me/MKucVL1880sYqph1ErR6Bp6ZfYVSzBZG-1-36003_180x254.png,https://www.lrts.me/book/36003,千里相思，不如软玉在怀。梦里，李谦肖想了她一辈子，她忌惮了他一辈子；梦醒来，他和她能否书写不一样的故事？
book,36229,LR_ALB_00000976,凤囚凰,audiobook,穿越架空,155,189244,2024-08-17,1118万,https://bookpic.lrts.me/EPXqiLgP2G40Pn85NhzQTtPeLvdGPUO1-1-36229_180x254.png,https://www.lrts.me/book/36229,讲述了楚玉穿越到南朝刘宋山阴公主刘楚玉身上后发生的故事。
book,38012,LR_ALB_00000977,庆余年|第三季527集开始|剧情抢先听|张若昀主演影视原著,audiobook,历史幻想,730,910169,2024-05-11,2亿,https://bookpic.lrts.me/zkEjQoV7rIybdovmIbc37c7lll0IyJJK-1-38012_180x254.png,https://www.lrts.me/book/38012,尔虞我诈，尽是权臣翻天手段；纵横捭阖，方显天下英雄本色。 家族恩怨、江湖纷争、庙堂权谋，且看小范大人~ 讲述一个有着神秘身世的少年，自海边小城初出茅庐，历经家族、江湖、庙堂的种种考验、锤炼的故事。
book,38872,LR_ALB_00000978,报告王爷，王妃是只猫,audiobook,古代言情,288,262352,2024-05-16,177万,https://bookpic.lrts.me/KpPqJUmBCYPFhspHBzjl61B7LGIEXJKV-1-38872_180x254.png,https://www.lrts.me/book/38872,史上最悲催的事，不是嫁错郎入错行，而是稀里糊涂拜错师。\n米小七托了自己糊涂师父的福，阴差阳错的穿越到了一只小白猫的身上，更悲催的落在王爷北宫炎的床顶上。\n被霸道王爷吃干抹净困在身边，意图逃跑，好，抓回来，锁床上……...\n一段啼笑皆非的甜宠恋爱故事由此开始！
book,38941,LR_ALB_00000979,萌妻食神,audiobook,穿越架空,440,315183,2024-08-08,149万,https://bookpic.lrts.me/C3tclKqm8zRNqObIINqCHrcbVR0OqfG1-1-38941_180x254.png,https://www.lrts.me/book/38941,亲爱的听友，本书版权即将到期，将于2021年7月6日下线，请在此之前尽快收听下载，感谢您的支持。起点大神紫伊281代表作，已改编成同名网剧。想要拿下一个人，先要拿下他的胃！主角用自己的穿越经历身体力行证明了这一真理！
book,40161,LR_ALB_00000980,金牌女仵作,audiobook,穿越架空,483,581579,2024-08-17,170万,https://bookpic.lrts.me/Xr2QyzudZmsuIu3gTws0leK2TApKjkzF-1-40161_180x254.png,https://www.lrts.me/book/40161,由徐申东、许鑫等主演的同名网剧正在热播中。讲述了兰陵县纪员外的大女儿纪青玉不明不白吊死家中，经仵作确认为自缢，纪青灵认为此事并不简单，决定亲自揭开姐姐死因面纱的探案故事。
book,43420,LR_ALB_00000981,诛仙|动漫热播|北冥有声多人有声剧,audiobook,武侠仙侠,285,244049,2025-12-17,6542万,https://bookpic.lrts.me/ffe75f7cc8a345ee8500c030ef2e3dbe_180x254.png,https://www.lrts.me/book/43420,讲述了青云山下的普通少年张小凡的成长经历以及与两位奇女子凄美的爱情故事，为你开启一个独具魅力的东方仙侠传奇架空世界！
book,44176,LR_ALB_00000982,等到烟暖雨收|热映网剧原著,audiobook,现代言情,210,199571,2025-11-28,106万,https://bookpic.lrts.me/Wvnfae2y04QV5dl41fhN38DzAJlYRJCw-1-44176_180x254.png,https://www.lrts.me/book/44176,八岁的幼女季柒月被送到京城名门初府，为初家二公子初澈的徒弟，隐去身份，更名易落。初澈为人清冷孤傲，不近人情，让自幼受家人宠爱关怀的易落十分不适应，几欲逃跑却都被更加严厉的苛责惩罚，幸好大小姐初浅为人温善一直庇护着她，但是她一直对初澈的严厉淡漠耿耿于怀。\n几经变故易落才知道自己的家人很可能已被仇家杀害，而初澈一直隐瞒她的身世，都是为了保护她，心中难过之余也对初澈改变了看法。\n后初澈长兄初清继任京官，初澈几次受初清的拜托帮助他破获几起大案，易落朦胧的发现自己已经渐渐依赖着她的...
book,44629,LR_ALB_00000983,唐砖|男女双播精品,audiobook,历史幻想,512,607000,2024-08-17,3016万,https://bookpic.lrts.me/kIUoq9j3NNWtsk3bTlssXMZ8udeyn8cw-1-44629_180x254.png,https://www.lrts.me/book/44629,长孙皇后居然是腹黑女？军神李靖原来号称“屠夫”？李承乾造反是跟老爸学的？李世民、秦琼、尉迟恭、长孙无忌、房玄龄、李绩、程咬金……各路大佬儿纷纷亮相，看失败的历史如何满血复活！
book,44787,LR_ALB_00000984,白发皇妃|热播电视剧《白发》原著,audiobook,古代言情,116,141080,2019-06-05,67万,https://bookpic.lrts.me/cf662d61fcdc4519872734c5b130a814_180x254.png,https://www.lrts.me/book/44787,在一场场阴谋中，迷失真心的不止是她，还有曾经利用她、却又想守护她的那些男子。
book,44894,LR_ALB_00000985,爷我等你休妻（上）：前生|双世宠妃原著,audiobook,古代言情,176,226204,2024-08-10,69万,https://bookpic.lrts.me/gSj84tKt5KtihDPHOH9orwe4v4mx5BTC-1-44894_180x254.png,https://www.lrts.me/book/44894,全网播放量破百亿的超人气网剧《双世宠妃》原著！云起书院名人堂实力作家梵缺代表作！尚书千金曲檀儿，意外邂逅东岳国万人瞩目的八王爷墨连城，二人历经波折，终成欢喜冤家。
book,46581,LR_ALB_00000986,凤弈|同名影视有声剧,audiobook,古代言情,165,146505,2024-08-10,30万,https://bookpic.lrts.me/FU2kBXgxdiDCwkgyLca2Cf37eATxAP89-1-46581_180x254.png,https://www.lrts.me/book/46581,何泓姗、徐正溪主演同名电视剧多人精品有声剧，讲述一名草根女子入宫后从宫女逐步成为匡扶正义的女官，平复宫内冤假错案，逐渐成长为一代贤妃，最后回归民间，收获了最真挚无悔的爱情的故事。
book,46634,LR_ALB_00000987,医妃难囚|同名热播网剧原著,audiobook,穿越架空,226,220352,2025-04-29,101万,https://bookpic.lrts.me/mUI4mgbaF943cl3Z5EsY8qNUlOKADmMh-1-46634_180x254.png,https://www.lrts.me/book/46634,爱奇艺同名热播网剧原著小说。男人会怀孕？医学女生穿越，邂逅大肚冥王。
book,46635,LR_ALB_00000988,替嫁公主|网剧《替嫁医女》原著,audiobook,古代言情,255,246875,2025-11-28,112万,https://bookpic.lrts.me/0xhmxiCDyBfdUQnycwo5sYxEr5HSPZNI-1-46635_180x254.png,https://www.lrts.me/book/46635,柳太傅被人陷害，满门抄斩，唯一的女儿就要被充作官妓，被公主看中，替公主出嫁。\n女主步步为营，覆灭其国，终报大仇。
book,41843521,LR_ALB_00000989,爷我等你休妻（下）：今世|双世宠妃原著,audiobook,古代言情,546,684519,2024-07-22,11万,https://bookpic.lrts.me/pqkz9BLSoEXwNdzrWH94uD7fyEd5Xc0n-1-41843521_180x254.png,https://www.lrts.me/book/41843521,播放量破百亿的超人气网剧《双世宠妃》原著！尚书千金曲檀儿，意外邂逅东岳国万人瞩目的八王爷墨连城，二人历经波折，终成欢喜冤家。
book,42746221,LR_ALB_00000990,凤凰归来，四时轮回皆在我掌,audiobook,古代言情,92,54789,2025-05-14,115万,https://bookpic.lrts.me/AGUijF6HyWckgtWSWbmMMwSZTM7akXk0-1-42746221_180x254.png,https://www.lrts.me/book/42746221,“前朝那四位皇后，不过是不懂手段的可怜人罢了。若本宫登上凤座，第一件事，便是让永宁宫那老妖物——生不如死，尸骨成尘。”\n\n深宫似海，杀戮如网。我曾信过温柔，赌过真心，却终究没能走出这场吃人的棋局。\n\n既然良善开不出生路，从此我便以心为刃，斩尽满途荆棘。任脚下血流成河，眼中霜雪覆满——这条路，我要用最冷的神色，最硬的手段，一步步踏到尽头。
book,46525313,LR_ALB_00000991,琉璃美人煞|袁冰妍、成毅主演仙侠绝恋,audiobook,穿越架空,197,243595,2025-04-23,744万,https://bookpic.lrts.me/sPf9TAZmJ8QctqMmJ9yetRGpxZgoS3SP-1-46525313_180x254.png,https://www.lrts.me/book/46525313,2020年成毅、袁冰妍主演同名电视剧原著，仙侠大神十四郎继《三千鸦杀》之后的又一经典力作。谁说璇玑无心，她分明以天真赤诚换一世并肩！
book,50677312,LR_ALB_00000992,两世欢|于朦胧、陈钰琪主演热播剧原著,audiobook,古代言情,162,130464,2024-08-10,304万,https://bookpic.lrts.me/IeBvrC0LYLJvXu0Yj31ciIO9IB21IiGj-1-50677312_180x254.png,https://www.lrts.me/book/50677312,勘奇案，断生死， 案中案，谜中谜。层层推进，步步为营。 她是他盗来的青梅竹马，她是他偷来的再世为人。
book,52117295,LR_ALB_00000993,新婚夜，废柴王妃把王府炸翻了|天才小毒妃|重生虐渣,audiobook,古代言情,1343,1070847,2026-06-05,4345万,https://bookpic.lrts.me/b7a6e3d3761344cc8b52d19df85c0564_180x254.jpeg,https://www.lrts.me/book/52117295,【废柴腹黑毒医vs冷傲醋罐王爷】\n她是医学世家人人可欺的废材丑女，\n他是权倾天下武功盖世的高冷王爷，\n大婚之日，秦王府大门紧闭，\n她踩碎自尊，孤身一人入秦府……\n殊不知，废材丑女实为貌美天才毒医！\n新婚夜，她救下一名刺客，\n“你走吧，我发誓不揭发你。”\n“洞房花烛夜，王妃想要本王去哪里？”
book,62098088,LR_ALB_00000994,后宫·甄嬛传|全集,audiobook,影视文学,219,298030,2024-08-22,964万,https://bookpic.lrts.me/5633f93f74fc4322a51fd83dfe950321_180x254.jpeg,https://www.lrts.me/book/62098088,爬得越高的女人，越会斗。时为满清雍正元年，结束了血腥的夺位之政，新的君主继位，国泰民安，政治清明，但在一片祥和的表象之下，一股暗流蠢蠢欲动。尤其后宫，华妃与皇后分庭抗礼，各方势力裹挟其中，凶险异常。在太后的主持下，一场盛大的选秀拉开帷幕。以此为机缘，美丽善良的女孩——大理寺少卿甄远道长女甄嬛意外得到雍正的赏识，从此步入皇宫。在皇后和华妃两方势力的夹击下，甄嬛小心周旋，忍辱负重，命悬一线。她不得不用自己的智慧保护自己，又一次次被卷入残酷的宫闱斗争之中……
book,84785395,LR_ALB_00000995,天舞纪|许凯、吴佳怡主演网剧原著,audiobook,武侠仙侠,197,178176,2026-04-02,84万,https://bookpic.lrts.me/KE06lKkKPPlmsVzgGGYAkzcry7tjhfvr-1-84785395_180x254.png,https://www.lrts.me/book/84785395,步非烟经典奇幻武侠力作，惊艳一代人的不朽佳篇，十年口碑不衰！
book,13356234,LR_ALB_00000996,心：稻盛和夫的一生嘱托|稻盛哲学集大成之作,audiobook,管理营销,14,16229,2024-08-09,8万,https://bookpic.lrts.me/9K5wnoYdBgTcoaQpuBYZvxDba8Y6zADR-1-13356234_180x254.png,https://www.lrts.me/book/13356234,"经营之圣稻盛和夫复盘超过半个世纪的经营经验，传达""构建人生的基石""的智慧。这是一本稻盛和夫从自己的人生经验出发，系统介绍构筑人生的基础、用强大心灵成就未来的哲学手册。"
book,88047451,LR_ALB_00000997,稻盛和夫|思维方式,audiobook,激励成长,34,14713,2025-04-01,2万,https://bookpic.lrts.me/tuiopr56a4c687tu3skllfjs9a4e6g4h_180x254.png,https://www.lrts.me/book/88047451,稻盛和夫提出人生结果=思维方式×热情×能力，强调正向思考与持续努力能突破局限。适合职场人、创业者及寻求自我提升者。核心话题：思维方式决定命运、付出不亚于任何人的努力、利他之心引领成功。
book,14559286,LR_ALB_00000998,剑骨|武侠热血|同名动画已上线,audiobook,玄幻奇幻,1485,1274612,2024-07-22,32万,https://bookpic.lrts.me/EvVUCHl4eR9dDFclafNaxvBMxCW8mqEa-1-14559286_180x254.png,https://www.lrts.me/book/14559286,立下赫赫战功的北境大将军裴旻，因莫须有之罪名，被满门抄斩。\n\n在西岭籍籍无名的草根少年宁奕，机缘巧合，救下了将军府唯一的幸存者，裴旻的女儿，自此一大一小，兄妹二人，艰难求生。\n\n三位皇子争夺皇位，以天下为棋局，众生为棋子。
book,19331670,LR_ALB_00000999,他掌心的小可爱,audiobook,现代言情,1897,793393,2024-07-15,3万,https://bookpic.lrts.me/15d27fb3144647a6a9096bd5a48bf3e2_180x254.jpeg,https://www.lrts.me/book/19331670,后妈指着她骂：有本事就找一个有权有势的男人，否则迟早要把你赶出慕家。没几天，她拿着本本领着人站在众人面前。“我老公，江定承！”
book,27572126,LR_ALB_00001000,消失三年，校花女友到处说我死了|一世兵王|热血爽文,audiobook,都市传说,2033,1058685,2026-01-07,3037万,https://bookpic.lrts.me/45ss9LIyfIjNYEf062t2EdVIBN8JwXnA-1-27572126_180x254.png,https://www.lrts.me/book/27572126,他是国之利刃，也是令各国地下势力闻风丧胆的华夏龙王！他有一个名动京城的未婚妻，一个个人间尤物，却相继出现在他的身边，诱惑不断，他是来者不拒？还是弱水三千，只取一瓢？他离开军营，归隐花都，怎奈树欲静而风不止，各方势力来势汹汹，草莽权贵虎视眈眈，他该如何应对？ “动我亲友者，势必清算；犯我华夏者，虽远必诛！”——秦风。
book,38794177,LR_ALB_00001001,黑莲花女配重生了|多人精播小说剧,audiobook,现代言情,492,509425,2024-08-13,168万,https://bookpic.lrts.me/pagq3flt8knprrpj8fs278aahfepbqhs_180x254.jpeg,https://www.lrts.me/book/38794177,项心慈死后，明西洛挖了她的坟并拎出来鞭尸！项心慈对此一点也不意外。刚成婚的时候，他娘在后宅指手画脚，她让他娘再不敢吭声！后来他的小表妹娇娇怯怯的想爬床，她命人吊在大门口示众！
book,99958155,LR_ALB_00001002,重生七零：长姐为大|精品多人剧,audiobook,现代言情,679,396857,2024-09-05,2922万,https://bookpic.lrts.me/Ok1qltTGmGYZICwxfPJUm4Uer4SPiM4S-1-99958155_180x254.png,https://www.lrts.me/book/99958155,前世的陈丽姝从选择嫁给村里的知青陆成鸣开始，注定了她悲苦一生的命运。老天垂怜，给了她重活一次的机会。陈丽姝当即决定甩掉渣男，靠自己的双手发家致富。赚钱上学两手抓，婆家娘家齐发家。
book,28227546,LR_ALB_00001003,错嫁农舍？逆命王妃宠翻天,audiobook,穿越架空,1088,618325,2024-08-30,748万,https://bookpic.lrts.me/OUVfJXF6x6S1cxpdVzSxTUlLESMywlA8-1-28227546_180x254.png,https://www.lrts.me/book/28227546,马甲神医秦晚烟VS高冷妻奴九殿下，若与你相爱是违抗天命，那就让我逆命而为！\n祖母病重，连夜回城。\n从乡下回来的野丫头，成了叱咤京城的秦家大小姐。\n一出错位戏，惹上一位九殿下。\n京城千金为他倾倒，秦晚烟却嫌弃他步步紧逼。\n鲛人，巫族，神医，画师……\n风云人物一一登场，诡谲的身世之谜浮出水面。\n为寻战神钥匙，携手游历东云大陆。\n秦晚烟：“我心狠手辣，秘密众多，别靠近我。”\n穆无殇：“九殿下的王妃，只能是你。”\n承蒙命定，三生有幸！
book,28593225,LR_ALB_00001004,重生后夫人她成了全球首富,audiobook,现代言情,726,444729,2025-02-26,46万,https://bookpic.lrts.me/m9MEFkP2wXdIseeW9LESaE7mPAsnxGDy-1-28593225_180x254.png,https://www.lrts.me/book/28593225,末世女大佬被死对头掐断了脖子。重生在一个名声败坏的废柴身上，不光自带首富未婚夫，还是一只舔狗。于是她虐渣男，打渣女，谢绝当舔狗，连首富未婚夫都不要。
book,38277061,LR_ALB_00001005,重生七零麻辣女教师|穿越重生|现言甜宠|女强爽文|年代文双播,audiobook,现代言情,390,308827,2024-08-17,69万,https://bookpic.lrts.me/DVYll5pJSYcVAeo1rIrz0QusNdyIT6gm-1-38277061_180x254.png,https://www.lrts.me/book/38277061,无论前世今生，于凤飞都笃信我命由我不由天。只可惜上辈子忘了远离渣男，落得个出租屋无人收尸的悲惨结局。一朝梦回知青岁月，她发誓要远离所有大猪蹄子。
book,44447901,LR_ALB_00001006,豪门夜宠：萌妻超大牌,audiobook,现代言情,1057,637076,2025-05-07,30万,https://bookpic.lrts.me/Q3NcRsfm71ehQjrPzVBbh2T9CLPgDABz-1-44447901_180x254.png,https://www.lrts.me/book/44447901,黑暗中，男人将一枚戒指套在了她的手上，“乖女孩，收好它，我会回来娶你。”\n然而，第二天当她醒来后，戒指不见了，男人也不见了。
book,79264613,LR_ALB_00001007,总裁有令，独宠二婚少奶奶,audiobook,现代言情,385,232315,2024-08-17,77万,https://bookpic.lrts.me/efoEBIIVpA90ik6SvRHZUfSRxTBt18HU-1-79264613_180x254.png,https://www.lrts.me/book/79264613,多人精播总裁甜宠文，男人太强大，女人逃不掉，前夫只能靠边站！
book,79278013,LR_ALB_00001008,倾世妖妃,audiobook,古代言情,889,545127,2024-08-17,10万,https://bookpic.lrts.me/YuA6gmtnpKYXh6TAHFkWNzOJq5UgtrCj-1-79278013_180x254.png,https://www.lrts.me/book/79278013,我姬安白，此生不信山盟海誓，不信结义金兰，不信血脉至亲！活着，只为了复仇，为了夺回妖王之位！只是……
